attack,base_total,capture_rate,defense,experience_growth,height_m,hp,name,percentage_male,pokedex_number,sp_attack,sp_defense,speed,type1,type2,weight_kg,generation,is_legendary,trainer_id,id
60,275,255,45,1059860,0.4,45,Lillipup,50,506,25,45,55,normal,,4.1,5,0,1060,2505
80,370,120,65,1059860,0.9,65,Herdier,50,507,35,65,60,normal,,14.7,5,0,655,2506
110,500,45,90,1059860,1.2,85,Stoutland,50,508,45,90,80,normal,,61,5,0,51,2507
50,281,255,37,1000000,0.4,41,Purrloin,50,509,50,37,66,dark,,10.1,5,0,425,2508
88,446,90,50,1000000,1.1,64,Liepard,50,510,88,50,106,dark,,37.5,5,0,277,2509
53,316,190,48,1000000,0.6,50,Pansage,88.1,511,53,48,64,grass,,10.5,5,0,327,2510
98,498,75,63,1000000,1.1,75,Simisage,88.1,512,98,63,101,grass,,30.5,5,0,885,2511
53,316,190,48,1000000,0.6,50,Pansear,88.1,513,53,48,64,fire,,11,5,0,1211,2512
98,498,75,63,1000000,1,75,Simisear,88.1,514,98,63,101,fire,,28,5,0,629,2513
53,316,190,48,1000000,0.6,50,Panpour,88.1,515,53,48,64,water,,13.5,5,0,1231,2514
98,498,75,63,1000000,1,75,Simipour,88.1,516,98,63,101,water,,29,5,0,770,2515
25,292,190,45,800000,0.6,76,Munna,50,517,67,55,24,psychic,,23.3,5,0,1062,2516
55,487,75,85,800000,1.1,116,Musharna,50,518,107,95,29,psychic,,60.5,5,0,615,2517
55,264,255,50,1059860,0.3,50,Pidove,50,519,36,30,43,normal,flying,2.1,5,0,1185,2518
77,358,120,62,1059860,0.6,62,Tranquill,50,520,50,42,65,normal,flying,15,5,0,80,2519
115,488,45,80,1059860,1.2,80,Unfezant,50,521,65,55,93,normal,flying,29,5,0,1153,2520
60,295,190,32,1000000,0.8,45,Blitzle,50,522,50,32,76,electric,,29.8,5,0,534,2521
100,497,75,63,1000000,1.6,75,Zebstrika,50,523,80,63,116,electric,,79.5,5,0,1081,2522
75,280,255,85,1059860,0.4,55,Roggenrola,50,524,25,25,15,rock,,18,5,0,788,2523
105,390,120,105,1059860,0.9,70,Boldore,50,525,50,40,20,rock,,102,5,0,689,2524
135,515,45,130,1059860,1.7,85,Gigalith,50,526,60,80,25,rock,,260,5,0,297,2525
45,323,190,43,1000000,0.4,65,Woobat,50,527,55,43,72,psychic,flying,2.1,5,0,160,2526
57,425,45,55,1000000,0.9,67,Swoobat,50,528,77,55,114,psychic,flying,10.5,5,0,163,2527
85,328,120,40,1000000,0.3,60,Drilbur,50,529,30,45,68,ground,,8.5,5,0,483,2528
135,508,60,60,1000000,0.7,110,Excadrill,50,530,50,65,88,ground,steel,40.4,5,0,1010,2529
60,545,255,126,800000,1.1,103,Audino,50,531,80,126,50,normal,,31,5,0,583,2530
80,305,180,55,1059860,0.6,75,Timburr,75.4,532,25,35,35,fighting,,12.5,5,0,700,2531
105,405,90,85,1059860,1.2,85,Gurdurr,75.4,533,40,50,40,fighting,,40,5,0,949,2532
140,505,45,95,1059860,1.4,105,Conkeldurr,75.4,534,55,65,45,fighting,,87,5,0,573,2533
50,294,255,40,1059860,0.5,50,Tympole,50,535,50,40,64,water,,4.5,5,0,131,2534
65,384,120,55,1059860,0.8,75,Palpitoad,50,536,65,55,69,water,ground,17,5,0,380,2535
95,509,45,75,1059860,1.5,105,Seismitoad,50,537,85,75,74,water,ground,62,5,0,652,2536
100,465,45,85,1000000,1.3,120,Throh,100,538,30,85,45,fighting,,55.5,5,0,696,2537
125,465,45,75,1000000,1.4,75,Sawk,100,539,30,75,85,fighting,,51,5,0,445,2538
53,310,255,70,1059860,0.3,45,Sewaddle,50,540,40,60,42,bug,grass,2.5,5,0,560,2539
63,380,120,90,1059860,0.5,55,Swadloon,50,541,50,80,42,bug,grass,7.3,5,0,152,2540
103,500,45,80,1059860,1.2,75,Leavanny,50,542,70,80,92,bug,grass,20.5,5,0,524,2541
45,260,255,59,1059860,0.4,30,Venipede,50,543,30,39,57,bug,poison,5.3,5,0,458,2542
55,360,120,99,1059860,1.2,40,Whirlipede,50,544,40,79,47,bug,poison,58.5,5,0,1145,2543
100,485,45,89,1059860,2.5,60,Scolipede,50,545,55,69,112,bug,poison,200.5,5,0,946,2544
27,280,190,60,1000000,0.3,40,Cottonee,50,546,37,50,66,grass,fairy,0.6,5,0,1025,2545
67,480,75,85,1000000,0.7,60,Whimsicott,50,547,77,75,116,grass,fairy,6.6,5,0,1012,2546
35,280,190,50,1000000,0.5,45,Petilil,0,548,70,50,30,grass,,6.6,5,0,901,2547
60,480,75,75,1000000,1.1,70,Lilligant,0,549,110,75,90,grass,,16.3,5,0,1056,2548
92,460,25,65,1000000,1,70,Basculin,50,550,80,55,98,water,,18,5,0,1178,2549
72,292,180,35,1059860,0.7,50,Sandile,50,551,35,35,65,ground,dark,15.2,5,0,699,2550
82,351,90,45,1059860,1,60,Krokorok,50,552,45,45,74,ground,dark,33.4,5,0,339,2551
117,519,45,80,1059860,1.5,95,Krookodile,50,553,65,70,92,ground,dark,96.3,5,0,349,2552
90,315,120,45,1059860,0.6,70,Darumaka,50,554,15,45,50,fire,,37.5,5,0,329,2553
30,540,60,105,1059860,1.3,105,Darmanitan,50,555,140,105,55,fire,fire,92.9,5,0,325,2554
86,461,255,67,1000000,1,75,Maractus,50,556,106,67,60,grass,,28,5,0,1076,2555
65,325,190,85,1000000,0.3,50,Dwebble,50,557,35,35,55,bug,rock,14.5,5,0,50,2556
105,485,75,125,1000000,1.4,70,Crustle,50,558,65,75,45,bug,rock,200,5,0,1124,2557
75,348,180,70,1000000,0.6,50,Scraggy,50,559,35,70,48,dark,fighting,11.8,5,0,551,2558
90,488,90,115,1000000,1.1,65,Scrafty,50,560,45,115,58,dark,fighting,30,5,0,984,2559
58,490,45,80,1000000,1.4,72,Sigilyph,50,561,103,80,97,psychic,flying,14,5,0,241,2560
30,303,190,85,1000000,0.5,38,Yamask,50,562,55,65,30,ghost,,1.5,5,0,1043,2561
50,483,90,145,1000000,1.7,58,Cofagrigus,50,563,95,105,30,ghost,,76.5,5,0,1030,2562
78,355,45,103,1000000,0.7,54,Tirtouga,88.1,564,53,45,22,water,rock,16.5,5,0,35,2563
108,495,45,133,1000000,1.2,74,Carracosta,88.1,565,83,65,32,water,rock,81,5,0,1005,2564
112,401,45,45,1000000,0.5,55,Archen,88.1,566,74,45,70,rock,flying,9.5,5,0,1202,2565
140,567,45,65,1000000,1.4,75,Archeops,88.1,567,112,65,110,rock,flying,32,5,0,292,2566
50,329,190,62,1000000,0.6,50,Trubbish,50,568,40,62,65,poison,,31,5,0,139,2567
95,474,60,82,1000000,1.9,80,Garbodor,50,569,60,82,75,poison,,107.3,5,0,1197,2568
65,330,75,40,1059860,0.7,40,Zorua,88.1,570,80,40,65,dark,,12.5,5,0,309,2569
105,510,45,60,1059860,1.6,60,Zoroark,88.1,571,120,60,105,dark,,81.1,5,0,474,2570
50,300,255,40,800000,0.4,55,Minccino,24.6,572,40,40,75,normal,,5.8,5,0,983,2571
95,470,60,60,800000,0.5,75,Cinccino,24.6,573,65,60,115,normal,,7.5,5,0,1137,2572
30,290,200,50,1059860,0.4,45,Gothita,24.6,574,55,65,45,psychic,,5.8,5,0,79,2573
45,390,100,70,1059860,0.7,60,Gothorita,24.6,575,75,85,55,psychic,,18,5,0,931,2574
55,490,50,95,1059860,1.5,70,Gothitelle,24.6,576,95,110,65,psychic,,44,5,0,77,2575
30,290,200,40,1059860,0.3,45,Solosis,50,577,105,50,20,psychic,,1,5,0,931,2576
40,370,100,50,1059860,0.6,65,Duosion,50,578,125,60,30,psychic,,8,5,0,105,2577
65,490,50,75,1059860,1,110,Reuniclus,50,579,125,85,30,psychic,,20.1,5,0,140,2578
44,305,190,50,1000000,0.5,62,Ducklett,50,580,44,50,55,water,flying,5.5,5,0,320,2579
87,473,45,63,1000000,1.3,75,Swanna,50,581,87,63,98,water,flying,24.2,5,0,844,2580
50,305,255,50,1250000,0.4,36,Vanillite,50,582,65,60,44,ice,,5.7,5,0,296,2581
65,395,120,65,1250000,1.1,51,Vanillish,50,583,80,75,59,ice,,41,5,0,973,2582
95,535,45,85,1250000,1.3,71,Vanilluxe,50,584,110,95,79,ice,,57.5,5,0,238,2583
60,335,190,50,1000000,0.6,60,Deerling,50,585,40,50,75,normal,grass,19.5,5,0,683,2584
100,475,75,70,1000000,1.9,80,Sawsbuck,50,586,60,70,95,normal,grass,92.5,5,0,1147,2585
75,428,200,60,1000000,0.4,55,Emolga,50,587,75,60,103,electric,flying,5,5,0,76,2586
75,315,200,45,1000000,0.5,50,Karrablast,50,588,40,45,60,bug,,5.9,5,0,393,2587
135,495,75,105,1000000,1,70,Escavalier,50,589,60,105,20,bug,steel,33,5,0,221,2588
55,294,190,45,1000000,0.2,69,Foongus,50,590,55,55,15,grass,poison,1,5,0,565,2589
85,464,75,70,1000000,0.6,114,Amoonguss,50,591,85,80,30,grass,poison,10.5,5,0,393,2590
40,335,190,50,1000000,1.2,55,Frillish,50,592,65,85,40,water,ghost,33,5,0,990,2591
60,480,60,70,1000000,2.2,100,Jellicent,50,593,85,105,60,water,ghost,135,5,0,1020,2592
75,470,75,80,800000,1.2,165,Alomomola,50,594,40,45,65,water,,31.6,5,0,1321,2593
47,319,190,50,1000000,0.1,50,Joltik,50,595,57,50,65,bug,electric,0.6,5,0,436,2594
77,472,75,60,1000000,0.8,70,Galvantula,50,596,97,60,108,bug,electric,14.3,5,0,401,2595
50,305,255,91,1000000,0.6,44,Ferroseed,50,597,24,86,10,grass,steel,18.8,5,0,142,2596
94,489,90,131,1000000,1,74,Ferrothorn,50,598,54,116,20,grass,steel,110,5,0,1266,2597
55,300,130,70,1059860,0.3,40,Klink,,599,45,60,30,steel,,21,5,0,15,2598
80,440,60,95,1059860,0.6,60,Klang,,600,70,85,50,steel,,51,5,0,1081,2599
100,520,30,115,1059860,0.6,60,Klinklang,,601,70,85,90,steel,,81,5,0,370,2600
55,275,190,40,1250000,0.2,35,Tynamo,50,602,45,40,60,electric,,0.3,5,0,1022,2601
85,405,60,70,1250000,1.2,65,Eelektrik,50,603,75,70,40,electric,,22,5,0,519,2602
115,515,30,80,1250000,2.1,85,Eelektross,50,604,105,80,50,electric,,80.5,5,0,301,2603
55,335,255,55,1000000,0.5,55,Elgyem,50,605,85,55,30,psychic,,9,5,0,678,2604
75,485,90,75,1000000,1,75,Beheeyem,50,606,125,95,40,psychic,,34.5,5,0,935,2605
30,275,190,55,1059860,0.3,50,Litwick,50,607,65,55,20,ghost,fire,3.1,5,0,887,2606
40,370,90,60,1059860,0.6,60,Lampent,50,608,95,60,55,ghost,fire,13,5,0,435,2607
55,520,45,90,1059860,1,60,Chandelure,50,609,145,90,80,ghost,fire,34.3,5,0,641,2608
87,320,75,60,1250000,0.6,46,Axew,50,610,30,40,57,dragon,,18,5,0,695,2609
117,410,60,70,1250000,1,66,Fraxure,50,611,40,50,67,dragon,,36,5,0,704,2610
147,540,45,90,1250000,1.8,76,Haxorus,50,612,60,70,97,dragon,,105.5,5,0,806,2611
70,305,120,40,1000000,0.5,55,Cubchoo,50,613,60,40,40,ice,,8.5,5,0,708,2612
130,505,60,80,1000000,2.6,95,Beartic,50,614,70,80,50,ice,,260,5,0,638,2613
50,515,25,50,1000000,1.1,80,Cryogonal,,615,95,135,105,ice,,148,5,0,535,2614
40,305,200,85,1000000,0.4,50,Shelmet,50,616,40,65,25,bug,,7.7,5,0,202,2615
70,495,75,40,1000000,0.8,80,Accelgor,50,617,100,60,145,bug,,25.3,5,0,517,2616
66,471,75,84,1000000,0.7,109,Stunfisk,50,618,81,99,32,ground,electric,11,5,0,319,2617
85,350,180,50,1059860,0.9,45,Mienfoo,50,619,55,50,65,fighting,,20,5,0,1019,2618
125,510,45,60,1059860,1.4,65,Mienshao,50,620,95,60,105,fighting,,35.5,5,0,223,2619
120,485,45,90,1000000,1.6,77,Druddigon,50,621,60,90,48,dragon,,139,5,0,188,2620
74,303,190,50,1000000,1,59,Golett,,622,35,50,35,ground,ghost,92,5,0,70,2621
124,483,90,80,1000000,2.8,89,Golurk,,623,55,80,55,ground,ghost,330,5,0,704,2622
85,340,120,70,1000000,0.5,45,Pawniard,50,624,40,40,60,dark,steel,10.2,5,0,355,2623
125,490,45,100,1000000,1.6,65,Bisharp,50,625,60,70,70,dark,steel,70,5,0,147,2624
110,490,45,95,1000000,1.6,95,Bouffalant,50,626,40,95,55,normal,,94.6,5,0,182,2625
83,350,190,50,1250000,0.5,70,Rufflet,100,627,37,50,60,normal,flying,10.5,5,0,1077,2626
123,510,60,75,1250000,1.5,100,Braviary,100,628,57,75,80,normal,flying,41,5,0,1297,2627
55,370,190,75,1250000,0.5,70,Vullaby,0,629,45,65,60,dark,flying,9,5,0,228,2628
65,510,60,105,1250000,1.2,110,Mandibuzz,0,630,55,95,80,dark,flying,39.5,5,0,257,2629
97,484,90,66,1000000,1.4,85,Heatmor,50,631,105,66,65,fire,,58,5,0,93,2630
109,484,90,112,1000000,0.3,58,Durant,50,632,48,48,109,bug,steel,33,5,0,764,2631
65,300,45,50,1250000,0.8,52,Deino,50,633,45,50,38,dark,dragon,17.3,5,0,1159,2632
85,420,45,70,1250000,1.4,72,Zweilous,50,634,65,70,58,dark,dragon,50,5,0,1298,2633
105,600,45,90,1250000,1.8,92,Hydreigon,50,635,125,90,98,dark,dragon,160,5,0,1116,2634
85,360,45,55,1250000,1.1,55,Larvesta,50,636,50,55,60,bug,fire,28.8,5,0,89,2635
60,550,15,65,1250000,1.6,85,Volcarona,50,637,135,105,100,bug,fire,46,5,0,464,2636
90,580,3,129,1250000,2.1,91,Cobalion,,638,90,72,108,steel,fighting,250,5,1,29,2637
129,580,3,90,1250000,1.9,91,Terrakion,,639,72,90,108,rock,fighting,260,5,1,714,2638
90,580,3,72,1250000,2,91,Virizion,,640,90,129,108,grass,fighting,200,5,1,42,2639
100,580,3,80,1250000,1.5,79,Tornadus,100,641,110,90,121,flying,,63,5,1,1000,2640
105,580,3,70,1250000,1.5,79,Thundurus,100,642,145,80,101,electric,flying,61,5,1,160,2641
120,680,3,100,1250000,3.2,100,Reshiram,,643,150,120,90,dragon,fire,330,5,1,203,2642
150,680,3,120,1250000,2.9,100,Zekrom,,644,120,100,90,dragon,electric,345,5,1,113,2643
145,600,3,90,1250000,1.5,89,Landorus,100,645,105,80,91,ground,flying,68,5,1,212,2644
120,700,3,90,1250000,3,125,Kyurem,,646,170,100,95,dragon,ice,325,5,1,497,2645
72,580,3,90,1250000,1.4,91,Keldeo,,647,129,90,108,water,fighting,48.5,5,1,711,2646
128,600,3,90,1250000,0.6,100,Meloetta,,648,77,77,128,normal,psychic,6.5,5,1,104,2647
120,600,3,95,1250000,1.5,71,Genesect,,649,120,95,99,bug,steel,82.5,5,1,953,2648
61,313,45,65,1059860,0.4,56,Chespin,88.1,650,48,45,38,grass,,9,6,0,897,2649
78,405,45,95,1059860,0.7,61,Quilladin,88.1,651,56,58,57,grass,,29,6,0,22,2650
107,530,45,122,1059860,1.6,88,Chesnaught,88.1,652,74,75,64,grass,fighting,90,6,0,363,2651
45,307,45,40,1059860,0.4,40,Fennekin,88.1,653,62,60,60,fire,,9.4,6,0,893,2652
59,409,45,58,1059860,1,59,Braixen,88.1,654,90,70,73,fire,,14.5,6,0,2,2653
69,534,45,72,1059860,1.5,75,Delphox,88.1,655,114,100,104,fire,psychic,39,6,0,279,2654
56,314,45,40,1059860,0.3,41,Froakie,88.1,656,62,44,71,water,,7,6,0,676,2655
63,405,45,52,1059860,0.6,54,Frogadier,88.1,657,83,56,97,water,,10.9,6,0,747,2656
145,640,45,67,1059860,1.5,72,Greninja,88.1,658,153,71,132,water,dark,40,6,0,86,2657
36,237,255,38,1000000,0.4,38,Bunnelby,50,659,32,36,57,normal,,5,6,0,282,2658
56,423,127,77,1000000,1,85,Diggersby,50,660,50,77,78,normal,ground,42.4,6,0,1144,2659
50,278,255,43,1059860,0.3,45,Fletchling,50,661,40,38,62,normal,flying,1.7,6,0,855,2660
73,382,120,55,1059860,0.7,62,Fletchinder,50,662,56,52,84,fire,flying,16,6,0,1135,2661
81,499,45,71,1059860,1.2,78,Talonflame,50,663,74,69,126,fire,flying,24.5,6,0,862,2662
35,200,255,40,1000000,0.3,38,Scatterbug,50,664,27,25,35,bug,,2.5,6,0,416,2663
22,213,120,60,1000000,0.3,45,Spewpa,50,665,27,30,29,bug,,8.4,6,0,1151,2664
52,411,45,50,1000000,1.2,80,Vivillon,50,666,90,50,89,bug,flying,17,6,0,67,2665
50,369,220,58,1059860,0.6,62,Litleo,11.2,667,73,54,72,fire,normal,13.5,6,0,174,2666
68,507,65,72,1059860,1.5,86,Pyroar,11.2,668,109,66,106,fire,normal,81.5,6,0,1055,2667
38,303,225,39,1000000,0.1,44,Flab̩b̩,0,669,61,79,42,fairy,,0.1,6,0,791,2668
65,551,120,67,1000000,0.2,74,Floette,0,670,125,128,92,fairy,,0.9,6,0,934,2669
65,552,45,68,1000000,1.1,78,Florges,0,671,112,154,75,fairy,,10,6,0,872,2670
65,350,200,48,1000000,0.9,66,Skiddo,50,672,62,57,52,grass,,31,6,0,242,2671
100,531,45,62,1000000,1.7,123,Gogoat,50,673,97,81,68,grass,,91,6,0,136,2672
82,348,220,62,1000000,0.6,67,Pancham,50,674,46,48,43,fighting,,8,6,0,1300,2673
124,495,65,78,1000000,2.1,95,Pangoro,50,675,69,71,58,fighting,dark,136,6,0,610,2674
80,472,160,60,1000000,1.2,75,Furfrou,50,676,65,90,102,normal,,28,6,0,284,2675
48,355,190,54,1000000,0.3,62,Espurr,50,677,63,60,68,psychic,,3.5,6,0,848,2676
48,466,75,76,1000000,0.6,74,Meowstic,50,678,83,81,104,psychic,,8.5,6,0,1212,2677
80,325,180,100,1000000,0.8,45,Honedge,50,679,35,37,28,steel,ghost,2,6,0,865,2678
110,448,90,150,1000000,0.8,59,Doublade,50,680,45,49,35,steel,ghost,4.5,6,0,776,2679
150,520,45,50,1000000,1.7,60,Aegislash,50,681,150,50,60,steel,ghost,53,6,0,663,2680
52,341,200,60,1000000,0.2,78,Spritzee,50,682,63,65,23,fairy,,0.5,6,0,890,2681
72,462,140,72,1000000,0.8,101,Aromatisse,50,683,99,89,29,fairy,,15.5,6,0,952,2682
48,341,200,66,1000000,0.4,62,Swirlix,50,684,59,57,49,fairy,,3.5,6,0,309,2683
80,480,140,86,1000000,0.8,82,Slurpuff,50,685,85,75,72,fairy,,5,6,0,283,2684
54,288,190,53,1000000,0.4,53,Inkay,50,686,37,46,45,dark,psychic,3.5,6,0,118,2685
92,482,80,88,1000000,1.5,86,Malamar,50,687,68,75,73,dark,psychic,47,6,0,701,2686
52,306,120,67,1000000,0.5,42,Binacle,50,688,39,56,50,rock,water,31,6,0,888,2687
105,500,45,115,1000000,1.3,72,Barbaracle,50,689,54,86,68,rock,water,96,6,0,320,2688
60,320,225,60,1000000,0.5,50,Skrelp,50,690,60,60,30,poison,water,7.3,6,0,626,2689
75,494,55,90,1000000,1.8,65,Dragalge,50,691,97,123,44,poison,dragon,81.5,6,0,330,2690
53,330,225,62,1250000,0.5,50,Clauncher,50,692,58,63,44,water,,8.3,6,0,1091,2691
73,500,55,88,1250000,1.3,71,Clawitzer,50,693,120,89,59,water,,35.3,6,0,146,2692
38,289,190,33,1000000,0.5,44,Helioptile,50,694,61,43,70,electric,normal,6,6,0,1212,2693
55,481,75,52,1000000,1,62,Heliolisk,50,695,109,94,109,electric,normal,21,6,0,943,2694
89,362,45,77,1000000,0.8,58,Tyrunt,88.1,696,45,45,48,rock,dragon,26,6,0,601,2695
121,521,45,119,1000000,2.5,82,Tyrantrum,88.1,697,69,59,71,rock,dragon,270,6,0,238,2696
59,362,45,50,1000000,1.3,77,Amaura,88.1,698,67,63,46,rock,ice,25.2,6,0,172,2697
77,521,45,72,1000000,2.7,123,Aurorus,88.1,699,99,92,58,rock,ice,225,6,0,612,2698
65,525,45,65,1000000,1,95,Sylveon,88.1,700,110,130,60,fairy,,23.5,6,0,1245,2699
92,500,100,75,1000000,0.8,78,Hawlucha,50,701,74,63,118,fighting,flying,21.5,6,0,447,2700
58,431,180,57,1000000,0.2,67,Dedenne,50,702,81,67,101,electric,fairy,2.2,6,0,468,2701
50,500,60,150,1250000,0.3,50,Carbink,,703,50,150,50,rock,fairy,5.7,6,0,1057,2702
50,300,45,35,1250000,0.3,45,Goomy,50,704,55,75,40,dragon,,2.8,6,0,1302,2703
75,452,45,53,1250000,0.8,68,Sliggoo,50,705,83,113,60,dragon,,17.5,6,0,165,2704
100,600,45,70,1250000,2,90,Goodra,50,706,110,150,80,dragon,,150.5,6,0,839,2705
80,470,75,91,800000,0.2,57,Klefki,50,707,80,87,75,steel,fairy,3,6,0,385,2706
70,309,120,48,1000000,0.4,43,Phantump,50,708,50,60,38,ghost,grass,7,6,0,271,2707
110,474,60,76,1000000,1.5,85,Trevenant,50,709,65,82,56,ghost,grass,71,6,0,1000,2708
66,335,120,70,1000000,0.8,59,Pumpkaboo,50,710,44,55,41,ghost,grass,15,6,0,218,2709
100,494,60,122,1000000,1.7,85,Gourgeist,50,711,58,75,54,ghost,grass,39,6,0,650,2710
69,304,190,85,1000000,1,55,Bergmite,50,712,32,35,28,ice,,99.5,6,0,506,2711
117,514,55,184,1000000,2,95,Avalugg,50,713,44,46,28,ice,,505,6,0,424,2712
30,245,190,35,1000000,0.5,40,Noibat,50,714,45,40,55,flying,dragon,8,6,0,235,2713
70,535,45,80,1000000,1.5,85,Noivern,50,715,97,80,123,flying,dragon,85,6,0,422,2714
131,680,45,95,1250000,3,126,Xerneas,,716,131,98,99,fairy,,215,6,1,977,2715
131,680,45,95,1250000,5.8,126,Yveltal,,717,131,98,99,dark,flying,203,6,1,723,2716
100,708,3,121,1250000,5,216,Zygarde,,718,91,95,85,dragon,ground,284.6,6,1,397,2717
160,700,3,110,1250000,0.7,50,Diancie,,719,160,110,110,rock,fairy,8.8,6,1,987,2718
160,680,3,60,1250000,,80,Hoopa,,720,170,130,80,psychic,ghost,,6,1,192,2719
110,600,3,120,1250000,1.7,80,Volcanion,,721,130,90,70,fire,water,195,6,1,1029,2720
55,320,45,55,1059860,0.3,68,Rowlet,88.1,722,50,50,42,grass,flying,1.5,7,0,1225,2721
75,420,45,75,1059860,0.7,78,Dartrix,88.1,723,70,70,52,grass,flying,16,7,0,1306,2722
107,530,45,75,1059860,1.6,78,Decidueye,88.1,724,100,100,70,grass,ghost,36.6,7,0,1139,2723
65,320,45,40,1059860,0.4,45,Litten,88.1,725,60,40,70,fire,,4.3,7,0,1251,2724
85,420,45,50,1059860,0.7,65,Torracat,88.1,726,80,50,90,fire,,25,7,0,737,2725
115,530,45,90,1059860,1.8,95,Incineroar,88.1,727,80,90,60,fire,dark,83,7,0,327,2726
54,320,45,54,1059860,0.4,50,Popplio,88.1,728,66,56,40,water,,7.5,7,0,1220,2727
69,420,45,69,1059860,0.6,60,Brionne,88.1,729,91,81,50,water,,17.5,7,0,628,2728
74,530,45,74,1059860,1.8,80,Primarina,88.1,730,126,116,60,water,fairy,44,7,0,133,2729
75,265,255,30,1000000,0.3,35,Pikipek,50,731,30,30,65,normal,flying,1.2,7,0,961,2730
85,355,120,50,1000000,0.6,55,Trumbeak,50,732,40,50,75,normal,flying,14.8,7,0,1278,2731
120,485,45,75,1000000,1.1,80,Toucannon,50,733,75,75,60,normal,flying,26,7,0,955,2732
70,253,255,30,1000000,0.4,48,Yungoos,50,734,30,30,45,normal,,6,7,0,1053,2733
110,418,127,60,1000000,0.7,88,Gumshoos,50,735,55,60,45,normal,,14.2,7,0,1027,2734
62,300,255,45,1000000,0.4,47,Grubbin,50,736,55,45,46,bug,,4.4,7,0,837,2735
82,400,120,95,1000000,0.5,57,Charjabug,50,737,55,75,36,bug,electric,10.5,7,0,943,2736
70,500,45,90,1000000,1.5,77,Vikavolt,50,738,145,75,43,bug,electric,45,7,0,992,2737
82,338,225,57,1000000,0.6,47,Crabrawler,50,739,42,47,63,fighting,,7,7,0,199,2738
132,478,60,77,1000000,1.7,97,Crabominable,50,740,62,67,43,fighting,ice,180,7,0,907,2739
70,476,45,70,1000000,0.6,75,Oricorio,24.6,741,98,70,93,fire,flying,3.4,7,0,597,2740
45,304,190,40,1000000,0.1,40,Cutiefly,50,742,55,40,84,bug,fairy,0.2,7,0,474,2741
55,464,75,60,1000000,0.2,60,Ribombee,50,743,95,70,124,bug,fairy,0.5,7,0,1251,2742
65,280,190,40,1000000,0.5,45,Rockruff,50,744,30,40,60,rock,,9.2,7,0,1230,2743
115,487,90,75,1000000,,85,Lycanroc,50,745,55,75,82,rock,,,7,0,1296,2744
140,620,60,130,800000,0.2,45,Wishiwashi,50,746,140,135,30,water,,0.3,7,0,68,2745
53,305,190,62,1000000,0.4,50,Mareanie,50,747,43,52,45,poison,water,8,7,0,621,2746
63,495,75,152,1000000,0.7,50,Toxapex,50,748,53,142,35,poison,water,14.5,7,0,70,2747
100,385,190,70,1000000,1,70,Mudbray,50,749,45,55,45,ground,,110,7,0,693,2748
125,500,60,100,1000000,2.5,100,Mudsdale,50,750,55,85,35,ground,,920,7,0,850,2749
40,269,200,52,1000000,0.3,38,Dewpider,50,751,40,72,27,water,bug,4,7,0,594,2750
70,454,100,92,1000000,1.8,68,Araquanid,50,752,50,132,42,water,bug,82,7,0,1325,2751
55,250,190,35,1000000,0.3,40,Fomantis,50,753,50,35,35,grass,,1.5,7,0,279,2752
105,480,75,90,1000000,0.9,70,Lurantis,50,754,80,90,45,grass,,18.5,7,0,166,2753
35,285,190,55,1000000,0.2,40,Morelull,50,755,65,75,15,grass,fairy,1.5,7,0,963,2754
45,405,75,80,1000000,1,60,Shiinotic,50,756,90,100,30,grass,fairy,11.5,7,0,604,2755
44,320,120,40,1000000,0.6,48,Salandit,88.1,757,71,40,77,poison,fire,4.8,7,0,455,2756
64,480,45,60,1000000,1.2,68,Salazzle,0,758,111,60,117,poison,fire,22.2,7,0,1135,2757
75,340,140,50,1000000,0.5,70,Stufful,50,759,45,50,50,normal,fighting,6.8,7,0,1126,2758
125,500,70,80,1000000,2.1,120,Bewear,50,760,55,60,60,normal,fighting,135,7,0,518,2759
30,210,235,38,1059860,0.3,42,Bounsweet,0,761,30,38,32,grass,,3.2,7,0,520,2760
40,290,120,48,1059860,0.7,52,Steenee,0,762,40,48,62,grass,,8.2,7,0,933,2761
120,510,45,98,1059860,1.2,72,Tsareena,0,763,50,98,72,grass,,21.4,7,0,992,2762
52,485,60,90,800000,0.1,51,Comfey,24.6,764,82,110,100,fairy,,0.3,7,0,548,2763
60,490,45,80,1250000,1.5,90,Oranguru,50,765,90,110,60,normal,psychic,76,7,0,445,2764
120,490,45,90,1250000,2,100,Passimian,50,766,40,60,80,fighting,,82.8,7,0,667,2765
35,230,90,40,1000000,0.5,25,Wimpod,50,767,20,30,80,bug,water,12,7,0,436,2766
125,530,45,140,1000000,2,75,Golisopod,50,768,60,90,40,bug,water,108,7,0,583,2767
55,320,140,80,1000000,0.5,55,Sandygast,50,769,70,45,15,ghost,ground,70,7,0,832,2768
75,480,60,110,1000000,1.3,85,Palossand,50,770,100,75,35,ghost,ground,250,7,0,1297,2769
60,410,60,130,800000,0.3,55,Pyukumuku,50,771,30,130,5,water,,1.2,7,0,961,2770
95,534,3,95,1250000,1.9,95,Type: Null,,772,95,95,59,normal,,120.5,7,0,860,2771
95,570,3,95,1250000,2.3,95,Silvally,,773,95,95,95,normal,,100.5,7,0,756,2772
100,500,30 (Meteorite)255 (Core),60,1059860,0.3,60,Minior,,774,100,60,120,rock,flying,40,7,0,172,2773
